Using cuda for training.
Training:Epoch[000/030] Iteration[350/454] Loss: 0.0581 Acc:87.53%
Training:Epoch[000/030] Iteration[351/454] Loss: 0.0616 Acc:87.56%
Training:Epoch[000/030] Iteration[352/454] Loss: 0.0744 Acc:87.59%
Training:Epoch[000/030] Iteration[353/454] Loss: 0.0587 Acc:87.62%
Training:Epoch[000/030] Iteration[354/454] Loss: 0.0648 Acc:87.65%
Training:Epoch[000/030] Iteration[355/454] Loss: 0.0680 Acc:87.68%
Training:Epoch[000/030] Iteration[356/454] Loss: 0.0823 Acc:87.70%
Training:Epoch[000/030] Iteration[357/454] Loss: 0.0677 Acc:87.73%
Training:Epoch[000/030] Iteration[358/454] Loss: 0.0715 Acc:87.76%
Training:Epoch[000/030] Iteration[359/454] Loss: 0.0628 Acc:87.78%
Training:Epoch[000/030] Iteration[360/454] Loss: 0.0591 Acc:87.81%
Training:Epoch[000/030] Iteration[361/454] Loss: 0.0812 Acc:87.84%
Training:Epoch[000/030] Iteration[362/454] Loss: 0.0612 Acc:87.86%
Training:Epoch[000/030] Iteration[363/454] Loss: 0.0602 Acc:87.89%
Training:Epoch[000/030] Iteration[364/454] Loss: 0.0574 Acc:87.92%
Training:Epoch[000/030] Iteration[365/454] Loss: 0.0661 Acc:87.95%
Training:Epoch[000/030] Iteration[366/454] Loss: 0.0672 Acc:87.97%
Training:Epoch[000/030] Iteration[367/454] Loss: 0.0603 Acc:88.00%
Training:Epoch[000/030] Iteration[368/454] Loss: 0.0626 Acc:88.02%
Training:Epoch[000/030] Iteration[369/454] Loss: 0.0632 Acc:88.05%
Training:Epoch[000/030] Iteration[370/454] Loss: 0.0638 Acc:88.08%
Training:Epoch[000/030] Iteration[371/454] Loss: 0.0700 Acc:88.10%
Training:Epoch[000/030] Iteration[372/454] Loss: 0.0615 Acc:88.13%
Training:Epoch[000/030] Iteration[373/454] Loss: 0.0597 Acc:88.15%
Training:Epoch[000/030] Iteration[374/454] Loss: 0.0758 Acc:88.18%
Training:Epoch[000/030] Iteration[375/454] Loss: 0.0733 Acc:88.20%
Training:Epoch[000/030] Iteration[376/454] Loss: 0.0698 Acc:88.23%
Training:Epoch[000/030] Iteration[377/454] Loss: 0.0587 Acc:88.25%
Training:Epoch[000/030] Iteration[378/454] Loss: 0.0751 Acc:88.28%
Training:Epoch[000/030] Iteration[379/454] Loss: 0.0565 Acc:88.30%
Training:Epoch[000/030] Iteration[380/454] Loss: 0.0581 Acc:88.33%
Training:Epoch[000/030] Iteration[381/454] Loss: 0.0714 Acc:88.35%
Training:Epoch[000/030] Iteration[382/454] Loss: 0.0578 Acc:88.38%
Training:Epoch[000/030] Iteration[383/454] Loss: 0.0708 Acc:88.40%
Training:Epoch[000/030] Iteration[384/454] Loss: 0.0611 Acc:88.42%
Training:Epoch[000/030] Iteration[385/454] Loss: 0.0516 Acc:88.45%
Training:Epoch[000/030] Iteration[386/454] Loss: 0.0557 Acc:88.47%
Training:Epoch[000/030] Iteration[387/454] Loss: 0.0639 Acc:88.50%
Training:Epoch[000/030] Iteration[388/454] Loss: 0.0644 Acc:88.52%
Training:Epoch[000/030] Iteration[389/454] Loss: 0.0598 Acc:88.54%
Training:Epoch[000/030] Iteration[390/454] Loss: 0.0625 Acc:88.57%
Training:Epoch[000/030] Iteration[391/454] Loss: 0.0532 Acc:88.59%
Training:Epoch[000/030] Iteration[392/454] Loss: 0.0559 Acc:88.62%
Training:Epoch[000/030] Iteration[393/454] Loss: 0.0608 Acc:88.64%
Training:Epoch[000/030] Iteration[394/454] Loss: 0.0650 Acc:88.66%
Training:Epoch[000/030] Iteration[395/454] Loss: 0.0578 Acc:88.69%
Training:Epoch[000/030] Iteration[396/454] Loss: 0.0557 Acc:88.71%
Training:Epoch[000/030] Iteration[397/454] Loss: 0.0607 Acc:88.73%
Training:Epoch[000/030] Iteration[398/454] Loss: 0.0617 Acc:88.76%
Training:Epoch[000/030] Iteration[399/454] Loss: 0.0603 Acc:88.78%
Training:Epoch[000/030] Iteration[400/454] Loss: 0.0485 Acc:88.80%
Training:Epoch[000/030] Iteration[401/454] Loss: 0.0556 Acc:88.83%
Training:Epoch[000/030] Iteration[402/454] Loss: 0.0458 Acc:88.85%
Training:Epoch[000/030] Iteration[403/454] Loss: 0.0581 Acc:88.87%
Training:Epoch[000/030] Iteration[404/454] Loss: 0.0515 Acc:88.89%
Training:Epoch[000/030] Iteration[405/454] Loss: 0.0617 Acc:88.92%
Training:Epoch[000/030] Iteration[406/454] Loss: 0.0561 Acc:88.94%
Training:Epoch[000/030] Iteration[407/454] Loss: 0.0732 Acc:88.96%
Training:Epoch[000/030] Iteration[408/454] Loss: 0.0514 Acc:88.98%
Training:Epoch[000/030] Iteration[409/454] Loss: 0.0504 Acc:89.00%
Training:Epoch[000/030] Iteration[410/454] Loss: 0.0643 Acc:89.03%
Training:Epoch[000/030] Iteration[411/454] Loss: 0.0606 Acc:89.05%
Training:Epoch[000/030] Iteration[412/454] Loss: 0.0552 Acc:89.07%
Training:Epoch[000/030] Iteration[413/454] Loss: 0.0505 Acc:89.09%
Training:Epoch[000/030] Iteration[414/454] Loss: 0.0633 Acc:89.11%
Training:Epoch[000/030] Iteration[415/454] Loss: 0.0519 Acc:89.13%
Training:Epoch[000/030] Iteration[416/454] Loss: 0.0520 Acc:89.15%
Training:Epoch[000/030] Iteration[417/454] Loss: 0.0524 Acc:89.18%
Training:Epoch[000/030] Iteration[418/454] Loss: 0.0508 Acc:89.20%
Training:Epoch[000/030] Iteration[419/454] Loss: 0.0495 Acc:89.22%
Training:Epoch[000/030] Iteration[420/454] Loss: 0.0445 Acc:89.24%
Training:Epoch[000/030] Iteration[421/454] Loss: 0.0468 Acc:89.26%
Training:Epoch[000/030] Iteration[422/454] Loss: 0.0402 Acc:89.28%
Training:Epoch[000/030] Iteration[423/454] Loss: 0.0468 Acc:89.31%
Training:Epoch[000/030] Iteration[424/454] Loss: 0.0465 Acc:89.33%
Training:Epoch[000/030] Iteration[425/454] Loss: 0.0560 Acc:89.35%
Training:Epoch[000/030] Iteration[426/454] Loss: 0.0500 Acc:89.37%
Training:Epoch[000/030] Iteration[427/454] Loss: 0.0516 Acc:89.39%
Training:Epoch[000/030] Iteration[428/454] Loss: 0.0497 Acc:89.41%
Training:Epoch[000/030] Iteration[429/454] Loss: 0.0523 Acc:89.43%
Training:Epoch[000/030] Iteration[430/454] Loss: 0.0480 Acc:89.45%
Training:Epoch[000/030] Iteration[431/454] Loss: 0.0436 Acc:89.47%
Training:Epoch[000/030] Iteration[432/454] Loss: 0.0412 Acc:89.49%
Training:Epoch[000/030] Iteration[433/454] Loss: 0.0452 Acc:89.51%
Training:Epoch[000/030] Iteration[434/454] Loss: 0.0415 Acc:89.53%
Training:Epoch[000/030] Iteration[435/454] Loss: 0.0537 Acc:89.55%
Training:Epoch[000/030] Iteration[436/454] Loss: 0.0529 Acc:89.57%
Training:Epoch[000/030] Iteration[437/454] Loss: 0.0365 Acc:89.59%
Training:Epoch[000/030] Iteration[438/454] Loss: 0.0478 Acc:89.61%
Training:Epoch[000/030] Iteration[439/454] Loss: 0.0469 Acc:89.63%
Training:Epoch[000/030] Iteration[440/454] Loss: 0.0486 Acc:89.65%
Training:Epoch[000/030] Iteration[441/454] Loss: 0.0388 Acc:89.67%
Training:Epoch[000/030] Iteration[442/454] Loss: 0.0517 Acc:89.69%
Training:Epoch[000/030] Iteration[443/454] Loss: 0.0419 Acc:89.71%
Training:Epoch[000/030] Iteration[444/454] Loss: 0.0482 Acc:89.73%
Training:Epoch[000/030] Iteration[445/454] Loss: 0.0432 Acc:89.75%
Training:Epoch[000/030] Iteration[446/454] Loss: 0.0514 Acc:89.77%
Training:Epoch[000/030] Iteration[447/454] Loss: 0.0558 Acc:89.79%
Training:Epoch[000/030] Iteration[448/454] Loss: 0.0492 Acc:89.81%
Training:Epoch[000/030] Iteration[449/454] Loss: 0.0483 Acc:89.82%
Training:Epoch[000/030] Iteration[450/454] Loss: 0.0550 Acc:89.84%
Training:Epoch[000/030] Iteration[451/454] Loss: 0.0517 Acc:89.86%
Training:Epoch[000/030] Iteration[452/454] Loss: 0.0443 Acc:89.88%
Training:Epoch[000/030] Iteration[453/454] Loss: 0.0459 Acc:89.90%
Training:Epoch[000/030] Iteration[454/454] Loss: 0.0577 Acc:89.90%
Valid:	 Epoch[000/030] Iteration[001/126] Loss: 0.2164 Acc:93.12%
Valid:	 Epoch[000/030] Iteration[002/126] Loss: 0.2213 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[003/126] Loss: 0.2263 Acc:93.10%
Valid:	 Epoch[000/030] Iteration[004/126] Loss: 0.2167 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[005/126] Loss: 0.2063 Acc:93.22%
Valid:	 Epoch[000/030] Iteration[006/126] Loss: 0.2473 Acc:93.10%
Valid:	 Epoch[000/030] Iteration[007/126] Loss: 0.2308 Acc:93.08%
Valid:	 Epoch[000/030] Iteration[008/126] Loss: 0.2397 Acc:93.06%
Valid:	 Epoch[000/030] Iteration[009/126] Loss: 0.2560 Acc:93.03%
Valid:	 Epoch[000/030] Iteration[010/126] Loss: 0.2337 Acc:93.03%
Valid:	 Epoch[000/030] Iteration[011/126] Loss: 0.2194 Acc:93.01%
Valid:	 Epoch[000/030] Iteration[012/126] Loss: 0.2109 Acc:93.04%
Valid:	 Epoch[000/030] Iteration[013/126] Loss: 0.2330 Acc:93.02%
Valid:	 Epoch[000/030] Iteration[014/126] Loss: 0.2225 Acc:93.04%
Valid:	 Epoch[000/030] Iteration[015/126] Loss: 0.2478 Acc:93.03%
Valid:	 Epoch[000/030] Iteration[016/126] Loss: 0.1992 Acc:93.07%
Valid:	 Epoch[000/030] Iteration[017/126] Loss: 0.2380 Acc:93.05%
Valid:	 Epoch[000/030] Iteration[018/126] Loss: 0.2206 Acc:93.07%
Valid:	 Epoch[000/030] Iteration[019/126] Loss: 0.2477 Acc:93.02%
Valid:	 Epoch[000/030] Iteration[020/126] Loss: 0.1978 Acc:93.06%
Valid:	 Epoch[000/030] Iteration[021/126] Loss: 0.2522 Acc:93.03%
Valid:	 Epoch[000/030] Iteration[022/126] Loss: 0.2172 Acc:93.05%
Valid:	 Epoch[000/030] Iteration[023/126] Loss: 0.2397 Acc:93.04%
Valid:	 Epoch[000/030] Iteration[024/126] Loss: 0.2367 Acc:93.04%
Valid:	 Epoch[000/030] Iteration[025/126] Loss: 0.2010 Acc:93.06%
Valid:	 Epoch[000/030] Iteration[026/126] Loss: 0.1975 Acc:93.09%
Valid:	 Epoch[000/030] Iteration[027/126] Loss: 0.2203 Acc:93.09%
Valid:	 Epoch[000/030] Iteration[028/126] Loss: 0.2389 Acc:93.09%
Valid:	 Epoch[000/030] Iteration[029/126] Loss: 0.2035 Acc:93.10%
Valid:	 Epoch[000/030] Iteration[030/126] Loss: 0.2042 Acc:93.12%
Valid:	 Epoch[000/030] Iteration[031/126] Loss: 0.2036 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[032/126] Loss: 0.2265 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[033/126] Loss: 0.2478 Acc:93.12%
Valid:	 Epoch[000/030] Iteration[034/126] Loss: 0.2174 Acc:93.11%
Valid:	 Epoch[000/030] Iteration[035/126] Loss: 0.2023 Acc:93.12%
Valid:	 Epoch[000/030] Iteration[036/126] Loss: 0.1910 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[037/126] Loss: 0.2240 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[038/126] Loss: 0.2252 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[039/126] Loss: 0.2502 Acc:93.12%
Valid:	 Epoch[000/030] Iteration[040/126] Loss: 0.2109 Acc:93.12%
Valid:	 Epoch[000/030] Iteration[041/126] Loss: 0.2090 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[042/126] Loss: 0.1974 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[043/126] Loss: 0.2325 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[044/126] Loss: 0.2253 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[045/126] Loss: 0.2345 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[046/126] Loss: 0.2086 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[047/126] Loss: 0.2110 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[048/126] Loss: 0.2242 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[049/126] Loss: 0.2579 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[050/126] Loss: 0.2459 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[051/126] Loss: 0.1939 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[052/126] Loss: 0.2314 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[053/126] Loss: 0.2393 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[054/126] Loss: 0.2187 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[055/126] Loss: 0.2166 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[056/126] Loss: 0.2401 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[057/126] Loss: 0.2102 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[058/126] Loss: 0.2341 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[059/126] Loss: 0.2122 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[060/126] Loss: 0.2315 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[061/126] Loss: 0.2372 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[062/126] Loss: 0.2207 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[063/126] Loss: 0.2234 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[064/126] Loss: 0.2473 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[065/126] Loss: 0.2092 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[066/126] Loss: 0.2469 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[067/126] Loss: 0.2024 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[068/126] Loss: 0.2213 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[069/126] Loss: 0.2188 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[070/126] Loss: 0.2168 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[071/126] Loss: 0.2343 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[072/126] Loss: 0.2284 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[073/126] Loss: 0.2172 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[074/126] Loss: 0.2218 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[075/126] Loss: 0.2211 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[076/126] Loss: 0.2132 Acc:93.17%
Valid:	 Epoch[000/030] Iteration[077/126] Loss: 0.2406 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[078/126] Loss: 0.2342 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[079/126] Loss: 0.2095 Acc:93.17%
Valid:	 Epoch[000/030] Iteration[080/126] Loss: 0.2101 Acc:93.17%
Valid:	 Epoch[000/030] Iteration[081/126] Loss: 0.2554 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[082/126] Loss: 0.2112 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[083/126] Loss: 0.2359 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[084/126] Loss: 0.2336 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[085/126] Loss: 0.2198 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[086/126] Loss: 0.2140 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[087/126] Loss: 0.2085 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[088/126] Loss: 0.2460 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[089/126] Loss: 0.2184 Acc:93.17%
Valid:	 Epoch[000/030] Iteration[090/126] Loss: 0.2424 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[091/126] Loss: 0.2357 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[092/126] Loss: 0.2212 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[093/126] Loss: 0.2260 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[094/126] Loss: 0.2151 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[095/126] Loss: 0.2137 Acc:93.16%
Valid:	 Epoch[000/030] Iteration[096/126] Loss: 0.2659 Acc:93.15%
Valid:	 Epoch[000/030] Iteration[097/126] Loss: 0.2514 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[098/126] Loss: 0.2342 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[099/126] Loss: 0.2224 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[100/126] Loss: 0.2098 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[101/126] Loss: 0.2387 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[102/126] Loss: 0.2335 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[103/126] Loss: 0.2256 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[104/126] Loss: 0.2530 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[105/126] Loss: 0.2104 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[106/126] Loss: 0.2416 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[107/126] Loss: 0.2324 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[108/126] Loss: 0.1951 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[109/126] Loss: 0.2386 Acc:93.13%
Valid:	 Epoch[000/030] Iteration[110/126] Loss: 0.2610 Acc:93.12%
Valid:	 Epoch[000/030] Iteration[111/126] Loss: 0.2305 Acc:93.12%
Valid:	 Epoch[000/030] Iteration[112/126] Loss: 0.2375 Acc:93.11%
Valid:	 Epoch[000/030] Iteration[113/126] Loss: 0.1510 Acc:93.14%
Valid:	 Epoch[000/030] Iteration[114/126] Loss: 0.0965 Acc:93.17%
Valid:	 Epoch[000/030] Iteration[115/126] Loss: 0.0932 Acc:93.20%
Valid:	 Epoch[000/030] Iteration[116/126] Loss: 0.1002 Acc:93.23%
Valid:	 Epoch[000/030] Iteration[117/126] Loss: 0.0981 Acc:93.26%
Valid:	 Epoch[000/030] Iteration[118/126] Loss: 0.0964 Acc:93.30%
Valid:	 Epoch[000/030] Iteration[119/126] Loss: 0.0929 Acc:93.33%
Valid:	 Epoch[000/030] Iteration[120/126] Loss: 0.1191 Acc:93.35%
Valid:	 Epoch[000/030] Iteration[121/126] Loss: 0.1055 Acc:93.38%
Valid:	 Epoch[000/030] Iteration[122/126] Loss: 0.0969 Acc:93.40%
Valid:	 Epoch[000/030] Iteration[123/126] Loss: 0.0961 Acc:93.43%
Valid:	 Epoch[000/030] Iteration[124/126] Loss: 0.1045 Acc:93.46%
Valid:	 Epoch[000/030] Iteration[125/126] Loss: 0.1070 Acc:93.49%
Valid:	 Epoch[000/030] Iteration[126/126] Loss: 0.1028 Acc:93.49%
Training:Epoch[001/030] Iteration[001/454] Loss: 0.0795 Acc:97.32%
Training:Epoch[001/030] Iteration[002/454] Loss: 0.0641 Acc:97.51%
Training:Epoch[001/030] Iteration[003/454] Loss: 0.0748 Acc:97.47%
Training:Epoch[001/030] Iteration[004/454] Loss: 0.0604 Acc:97.56%
Training:Epoch[001/030] Iteration[005/454] Loss: 0.0637 Acc:97.53%
Training:Epoch[001/030] Iteration[006/454] Loss: 0.0618 Acc:97.55%
Training:Epoch[001/030] Iteration[007/454] Loss: 0.0590 Acc:97.60%
Training:Epoch[001/030] Iteration[008/454] Loss: 0.0630 Acc:97.60%
Training:Epoch[001/030] Iteration[009/454] Loss: 0.0653 Acc:97.62%
Training:Epoch[001/030] Iteration[010/454] Loss: 0.0559 Acc:97.67%
Training:Epoch[001/030] Iteration[011/454] Loss: 0.0498 Acc:97.71%
Training:Epoch[001/030] Iteration[012/454] Loss: 0.0515 Acc:97.74%
Training:Epoch[001/030] Iteration[013/454] Loss: 0.0572 Acc:97.75%
Training:Epoch[001/030] Iteration[014/454] Loss: 0.0552 Acc:97.77%
Training:Epoch[001/030] Iteration[015/454] Loss: 0.0500 Acc:97.79%
Training:Epoch[001/030] Iteration[016/454] Loss: 0.0509 Acc:97.80%
Training:Epoch[001/030] Iteration[017/454] Loss: 0.0458 Acc:97.84%
Training:Epoch[001/030] Iteration[018/454] Loss: 0.0483 Acc:97.86%
Training:Epoch[001/030] Iteration[019/454] Loss: 0.0523 Acc:97.89%
Training:Epoch[001/030] Iteration[020/454] Loss: 0.0511 Acc:97.90%
Training:Epoch[001/030] Iteration[021/454] Loss: 0.0457 Acc:97.92%
Training:Epoch[001/030] Iteration[022/454] Loss: 0.0354 Acc:97.95%
Training:Epoch[001/030] Iteration[023/454] Loss: 0.0402 Acc:97.98%
Training:Epoch[001/030] Iteration[024/454] Loss: 0.0507 Acc:97.99%
Training:Epoch[001/030] Iteration[025/454] Loss: 0.0390 Acc:98.01%
Training:Epoch[001/030] Iteration[026/454] Loss: 0.0474 Acc:98.01%
Training:Epoch[001/030] Iteration[027/454] Loss: 0.0382 Acc:98.03%
Training:Epoch[001/030] Iteration[028/454] Loss: 0.0378 Acc:98.05%
Training:Epoch[001/030] Iteration[029/454] Loss: 0.0436 Acc:98.07%
Training:Epoch[001/030] Iteration[030/454] Loss: 0.0310 Acc:98.10%
Training:Epoch[001/030] Iteration[031/454] Loss: 0.0399 Acc:98.11%
Training:Epoch[001/030] Iteration[032/454] Loss: 0.0509 Acc:98.12%
Training:Epoch[001/030] Iteration[033/454] Loss: 0.0384 Acc:98.14%
Training:Epoch[001/030] Iteration[034/454] Loss: 0.0375 Acc:98.15%
Training:Epoch[001/030] Iteration[035/454] Loss: 0.0401 Acc:98.16%
Training:Epoch[001/030] Iteration[036/454] Loss: 0.0404 Acc:98.18%
Training:Epoch[001/030] Iteration[037/454] Loss: 0.0520 Acc:98.18%
Training:Epoch[001/030] Iteration[038/454] Loss: 0.0388 Acc:98.18%
Training:Epoch[001/030] Iteration[039/454] Loss: 0.0417 Acc:98.19%
Training:Epoch[001/030] Iteration[040/454] Loss: 0.0389 Acc:98.20%
Training:Epoch[001/030] Iteration[041/454] Loss: 0.0386 Acc:98.21%
Training:Epoch[001/030] Iteration[042/454] Loss: 0.0403 Acc:98.21%
Training:Epoch[001/030] Iteration[043/454] Loss: 0.0341 Acc:98.23%
Training:Epoch[001/030] Iteration[044/454] Loss: 0.0433 Acc:98.24%
Training:Epoch[001/030] Iteration[045/454] Loss: 0.0452 Acc:98.24%
Training:Epoch[001/030] Iteration[046/454] Loss: 0.0360 Acc:98.25%
Training:Epoch[001/030] Iteration[047/454] Loss: 0.0391 Acc:98.26%
Training:Epoch[001/030] Iteration[048/454] Loss: 0.0390 Acc:98.27%
Training:Epoch[001/030] Iteration[049/454] Loss: 0.0371 Acc:98.28%
Training:Epoch[001/030] Iteration[050/454] Loss: 0.0379 Acc:98.29%
Training:Epoch[001/030] Iteration[051/454] Loss: 0.0402 Acc:98.30%
Training:Epoch[001/030] Iteration[052/454] Loss: 0.0409 Acc:98.30%
Training:Epoch[001/030] Iteration[053/454] Loss: 0.0532 Acc:98.29%
Training:Epoch[001/030] Iteration[054/454] Loss: 0.0470 Acc:98.29%
Training:Epoch[001/030] Iteration[055/454] Loss: 0.0372 Acc:98.30%
Training:Epoch[001/030] Iteration[056/454] Loss: 0.0350 Acc:98.31%
Training:Epoch[001/030] Iteration[057/454] Loss: 0.0445 Acc:98.31%
Training:Epoch[001/030] Iteration[058/454] Loss: 0.0465 Acc:98.31%
Training:Epoch[001/030] Iteration[059/454] Loss: 0.0346 Acc:98.32%
Training:Epoch[001/030] Iteration[060/454] Loss: 0.0483 Acc:98.32%
Training:Epoch[001/030] Iteration[061/454] Loss: 0.0348 Acc:98.32%
Training:Epoch[001/030] Iteration[062/454] Loss: 0.0315 Acc:98.33%
Training:Epoch[001/030] Iteration[063/454] Loss: 0.0357 Acc:98.34%
Training:Epoch[001/030] Iteration[064/454] Loss: 0.0422 Acc:98.34%
Training:Epoch[001/030] Iteration[065/454] Loss: 0.0302 Acc:98.35%
Training:Epoch[001/030] Iteration[066/454] Loss: 0.0402 Acc:98.35%
Training:Epoch[001/030] Iteration[067/454] Loss: 0.0396 Acc:98.35%
Training:Epoch[001/030] Iteration[068/454] Loss: 0.0348 Acc:98.36%
Training:Epoch[001/030] Iteration[069/454] Loss: 0.0309 Acc:98.37%
Training:Epoch[001/030] Iteration[070/454] Loss: 0.0352 Acc:98.38%
Training:Epoch[001/030] Iteration[071/454] Loss: 0.0398 Acc:98.38%
Training:Epoch[001/030] Iteration[072/454] Loss: 0.0266 Acc:98.39%
Training:Epoch[001/030] Iteration[073/454] Loss: 0.0383 Acc:98.39%
Training:Epoch[001/030] Iteration[074/454] Loss: 0.0411 Acc:98.39%
Training:Epoch[001/030] Iteration[075/454] Loss: 0.0366 Acc:98.39%
Training:Epoch[001/030] Iteration[076/454] Loss: 0.0394 Acc:98.40%
Training:Epoch[001/030] Iteration[077/454] Loss: 0.0387 Acc:98.40%
Training:Epoch[001/030] Iteration[078/454] Loss: 0.0314 Acc:98.41%
Training:Epoch[001/030] Iteration[079/454] Loss: 0.0340 Acc:98.41%
Training:Epoch[001/030] Iteration[080/454] Loss: 0.0438 Acc:98.42%
Training:Epoch[001/030] Iteration[081/454] Loss: 0.0265 Acc:98.42%
Training:Epoch[001/030] Iteration[082/454] Loss: 0.0405 Acc:98.42%
Training:Epoch[001/030] Iteration[083/454] Loss: 0.0362 Acc:98.43%
Training:Epoch[001/030] Iteration[084/454] Loss: 0.0330 Acc:98.43%
Training:Epoch[001/030] Iteration[085/454] Loss: 0.0388 Acc:98.43%
Training:Epoch[001/030] Iteration[086/454] Loss: 0.0266 Acc:98.44%
Training:Epoch[001/030] Iteration[087/454] Loss: 0.0418 Acc:98.44%
Training:Epoch[001/030] Iteration[088/454] Loss: 0.0332 Acc:98.44%
Training:Epoch[001/030] Iteration[089/454] Loss: 0.0420 Acc:98.44%
Training:Epoch[001/030] Iteration[090/454] Loss: 0.0291 Acc:98.45%
Training:Epoch[001/030] Iteration[091/454] Loss: 0.0281 Acc:98.46%
Training:Epoch[001/030] Iteration[092/454] Loss: 0.0336 Acc:98.46%
Training:Epoch[001/030] Iteration[093/454] Loss: 0.0287 Acc:98.47%
Training:Epoch[001/030] Iteration[094/454] Loss: 0.0394 Acc:98.47%
