Using cuda for training.
Training:Epoch[001/030] Iteration[113/182] Loss: 0.1482 Acc:93.38%
Training:Epoch[001/030] Iteration[114/182] Loss: 0.1376 Acc:93.39%
Training:Epoch[001/030] Iteration[115/182] Loss: 0.1566 Acc:93.40%
Training:Epoch[001/030] Iteration[116/182] Loss: 0.1503 Acc:93.40%
Training:Epoch[001/030] Iteration[117/182] Loss: 0.1434 Acc:93.41%
Training:Epoch[001/030] Iteration[118/182] Loss: 0.1561 Acc:93.41%
Training:Epoch[001/030] Iteration[119/182] Loss: 0.1475 Acc:93.42%
Training:Epoch[001/030] Iteration[120/182] Loss: 0.1690 Acc:93.42%
Training:Epoch[001/030] Iteration[121/182] Loss: 0.1464 Acc:93.43%
Training:Epoch[001/030] Iteration[122/182] Loss: 0.1558 Acc:93.43%
Training:Epoch[001/030] Iteration[123/182] Loss: 0.1474 Acc:93.44%
Training:Epoch[001/030] Iteration[124/182] Loss: 0.1491 Acc:93.44%
Training:Epoch[001/030] Iteration[125/182] Loss: 0.1423 Acc:93.45%
Training:Epoch[001/030] Iteration[126/182] Loss: 0.1524 Acc:93.45%
Training:Epoch[001/030] Iteration[127/182] Loss: 0.1408 Acc:93.46%
Training:Epoch[001/030] Iteration[128/182] Loss: 0.1525 Acc:93.46%
Training:Epoch[001/030] Iteration[129/182] Loss: 0.1304 Acc:93.48%
Training:Epoch[001/030] Iteration[130/182] Loss: 0.1509 Acc:93.48%
Training:Epoch[001/030] Iteration[131/182] Loss: 0.1422 Acc:93.49%
Training:Epoch[001/030] Iteration[132/182] Loss: 0.1430 Acc:93.50%
Training:Epoch[001/030] Iteration[133/182] Loss: 0.1308 Acc:93.51%
Training:Epoch[001/030] Iteration[134/182] Loss: 0.1540 Acc:93.51%
Training:Epoch[001/030] Iteration[135/182] Loss: 0.1373 Acc:93.52%
Training:Epoch[001/030] Iteration[136/182] Loss: 0.1528 Acc:93.52%
Training:Epoch[001/030] Iteration[137/182] Loss: 0.1456 Acc:93.53%
Training:Epoch[001/030] Iteration[138/182] Loss: 0.1484 Acc:93.53%
Training:Epoch[001/030] Iteration[139/182] Loss: 0.1397 Acc:93.54%
Training:Epoch[001/030] Iteration[140/182] Loss: 0.1374 Acc:93.55%
Training:Epoch[001/030] Iteration[141/182] Loss: 0.1421 Acc:93.55%
Training:Epoch[001/030] Iteration[142/182] Loss: 0.1295 Acc:93.56%
Training:Epoch[001/030] Iteration[143/182] Loss: 0.1392 Acc:93.57%
Training:Epoch[001/030] Iteration[144/182] Loss: 0.1465 Acc:93.57%
Training:Epoch[001/030] Iteration[145/182] Loss: 0.1396 Acc:93.58%
Training:Epoch[001/030] Iteration[146/182] Loss: 0.1359 Acc:93.59%
Training:Epoch[001/030] Iteration[147/182] Loss: 0.1431 Acc:93.59%
Training:Epoch[001/030] Iteration[148/182] Loss: 0.1403 Acc:93.60%
Training:Epoch[001/030] Iteration[149/182] Loss: 0.1488 Acc:93.60%
Training:Epoch[001/030] Iteration[150/182] Loss: 0.1361 Acc:93.61%
Training:Epoch[001/030] Iteration[151/182] Loss: 0.1416 Acc:93.62%
Training:Epoch[001/030] Iteration[152/182] Loss: 0.1439 Acc:93.62%
Training:Epoch[001/030] Iteration[153/182] Loss: 0.1435 Acc:93.63%
Training:Epoch[001/030] Iteration[154/182] Loss: 0.1362 Acc:93.63%
Training:Epoch[001/030] Iteration[155/182] Loss: 0.1470 Acc:93.64%
Training:Epoch[001/030] Iteration[156/182] Loss: 0.1340 Acc:93.64%
Training:Epoch[001/030] Iteration[157/182] Loss: 0.1393 Acc:93.65%
Training:Epoch[001/030] Iteration[158/182] Loss: 0.1377 Acc:93.65%
Training:Epoch[001/030] Iteration[159/182] Loss: 0.1393 Acc:93.66%
Training:Epoch[001/030] Iteration[160/182] Loss: 0.1390 Acc:93.67%
Training:Epoch[001/030] Iteration[161/182] Loss: 0.1316 Acc:93.68%
Training:Epoch[001/030] Iteration[162/182] Loss: 0.1316 Acc:93.68%
Training:Epoch[001/030] Iteration[163/182] Loss: 0.1326 Acc:93.69%
Training:Epoch[001/030] Iteration[164/182] Loss: 0.1298 Acc:93.70%
Training:Epoch[001/030] Iteration[165/182] Loss: 0.1366 Acc:93.70%
Training:Epoch[001/030] Iteration[166/182] Loss: 0.1346 Acc:93.71%
Training:Epoch[001/030] Iteration[167/182] Loss: 0.1264 Acc:93.72%
Training:Epoch[001/030] Iteration[168/182] Loss: 0.1322 Acc:93.73%
Training:Epoch[001/030] Iteration[169/182] Loss: 0.1378 Acc:93.73%
Training:Epoch[001/030] Iteration[170/182] Loss: 0.1386 Acc:93.74%
Training:Epoch[001/030] Iteration[171/182] Loss: 0.1347 Acc:93.74%
Training:Epoch[001/030] Iteration[172/182] Loss: 0.1308 Acc:93.75%
Training:Epoch[001/030] Iteration[173/182] Loss: 0.1322 Acc:93.76%
Training:Epoch[001/030] Iteration[174/182] Loss: 0.1341 Acc:93.76%
Training:Epoch[001/030] Iteration[175/182] Loss: 0.1249 Acc:93.77%
Training:Epoch[001/030] Iteration[176/182] Loss: 0.1322 Acc:93.78%
Training:Epoch[001/030] Iteration[177/182] Loss: 0.1298 Acc:93.78%
Training:Epoch[001/030] Iteration[178/182] Loss: 0.1260 Acc:93.79%
Training:Epoch[001/030] Iteration[179/182] Loss: 0.1385 Acc:93.79%
Training:Epoch[001/030] Iteration[180/182] Loss: 0.1241 Acc:93.80%
Training:Epoch[001/030] Iteration[181/182] Loss: 0.1346 Acc:93.81%
Training:Epoch[001/030] Iteration[182/182] Loss: 0.1320 Acc:93.81%
Valid:	 Epoch[001/030] Iteration[001/051] Loss: 0.0959 Acc:96.23%
Valid:	 Epoch[001/030] Iteration[002/051] Loss: 0.0901 Acc:96.28%
Valid:	 Epoch[001/030] Iteration[003/051] Loss: 0.0924 Acc:96.30%
Valid:	 Epoch[001/030] Iteration[004/051] Loss: 0.0914 Acc:96.31%
Valid:	 Epoch[001/030] Iteration[005/051] Loss: 0.0912 Acc:96.34%
Valid:	 Epoch[001/030] Iteration[006/051] Loss: 0.0888 Acc:96.39%
Valid:	 Epoch[001/030] Iteration[007/051] Loss: 0.0946 Acc:96.34%
Valid:	 Epoch[001/030] Iteration[008/051] Loss: 0.0849 Acc:96.36%
Valid:	 Epoch[001/030] Iteration[009/051] Loss: 0.0907 Acc:96.37%
Valid:	 Epoch[001/030] Iteration[010/051] Loss: 0.0858 Acc:96.38%
Valid:	 Epoch[001/030] Iteration[011/051] Loss: 0.0902 Acc:96.37%
Valid:	 Epoch[001/030] Iteration[012/051] Loss: 0.0913 Acc:96.37%
Valid:	 Epoch[001/030] Iteration[013/051] Loss: 0.0856 Acc:96.39%
Valid:	 Epoch[001/030] Iteration[014/051] Loss: 0.0867 Acc:96.41%
Valid:	 Epoch[001/030] Iteration[015/051] Loss: 0.0876 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[016/051] Loss: 0.0879 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[017/051] Loss: 0.0861 Acc:96.43%
Valid:	 Epoch[001/030] Iteration[018/051] Loss: 0.0876 Acc:96.44%
Valid:	 Epoch[001/030] Iteration[019/051] Loss: 0.0845 Acc:96.44%
Valid:	 Epoch[001/030] Iteration[020/051] Loss: 0.0929 Acc:96.43%
Valid:	 Epoch[001/030] Iteration[021/051] Loss: 0.0884 Acc:96.43%
Valid:	 Epoch[001/030] Iteration[022/051] Loss: 0.0886 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[023/051] Loss: 0.0908 Acc:96.43%
Valid:	 Epoch[001/030] Iteration[024/051] Loss: 0.0943 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[025/051] Loss: 0.0892 Acc:96.43%
Valid:	 Epoch[001/030] Iteration[026/051] Loss: 0.0870 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[027/051] Loss: 0.0889 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[028/051] Loss: 0.0912 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[029/051] Loss: 0.0897 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[030/051] Loss: 0.0927 Acc:96.41%
Valid:	 Epoch[001/030] Iteration[031/051] Loss: 0.0896 Acc:96.41%
Valid:	 Epoch[001/030] Iteration[032/051] Loss: 0.0820 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[033/051] Loss: 0.0865 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[034/051] Loss: 0.0913 Acc:96.41%
Valid:	 Epoch[001/030] Iteration[035/051] Loss: 0.0875 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[036/051] Loss: 0.0913 Acc:96.41%
Valid:	 Epoch[001/030] Iteration[037/051] Loss: 0.0861 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[038/051] Loss: 0.0895 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[039/051] Loss: 0.0929 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[040/051] Loss: 0.0838 Acc:96.43%
Valid:	 Epoch[001/030] Iteration[041/051] Loss: 0.0930 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[042/051] Loss: 0.0870 Acc:96.43%
Valid:	 Epoch[001/030] Iteration[043/051] Loss: 0.0954 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[044/051] Loss: 0.0887 Acc:96.42%
Valid:	 Epoch[001/030] Iteration[045/051] Loss: 0.1178 Acc:96.40%
Valid:	 Epoch[001/030] Iteration[046/051] Loss: 0.3246 Acc:96.19%
Valid:	 Epoch[001/030] Iteration[047/051] Loss: 0.3236 Acc:96.00%
Valid:	 Epoch[001/030] Iteration[048/051] Loss: 0.3334 Acc:95.81%
Valid:	 Epoch[001/030] Iteration[049/051] Loss: 0.3157 Acc:95.64%
Valid:	 Epoch[001/030] Iteration[050/051] Loss: 0.3265 Acc:95.47%
Valid:	 Epoch[001/030] Iteration[051/051] Loss: 0.3162 Acc:95.47%
Training:Epoch[002/030] Iteration[001/182] Loss: 0.1281 Acc:95.16%
Training:Epoch[002/030] Iteration[002/182] Loss: 0.1317 Acc:95.02%
Training:Epoch[002/030] Iteration[003/182] Loss: 0.1373 Acc:94.90%
Training:Epoch[002/030] Iteration[004/182] Loss: 0.1482 Acc:94.69%
Training:Epoch[002/030] Iteration[005/182] Loss: 0.1268 Acc:94.80%
Training:Epoch[002/030] Iteration[006/182] Loss: 0.1430 Acc:94.75%
Training:Epoch[002/030] Iteration[007/182] Loss: 0.1400 Acc:94.68%
Training:Epoch[002/030] Iteration[008/182] Loss: 0.1332 Acc:94.68%
Training:Epoch[002/030] Iteration[009/182] Loss: 0.1446 Acc:94.64%
Training:Epoch[002/030] Iteration[010/182] Loss: 0.1209 Acc:94.70%
Training:Epoch[002/030] Iteration[011/182] Loss: 0.1357 Acc:94.70%
Training:Epoch[002/030] Iteration[012/182] Loss: 0.1209 Acc:94.76%
Training:Epoch[002/030] Iteration[013/182] Loss: 0.1356 Acc:94.74%
Training:Epoch[002/030] Iteration[014/182] Loss: 0.1231 Acc:94.77%
Training:Epoch[002/030] Iteration[015/182] Loss: 0.1476 Acc:94.72%
Training:Epoch[002/030] Iteration[016/182] Loss: 0.1249 Acc:94.75%
Training:Epoch[002/030] Iteration[017/182] Loss: 0.1299 Acc:94.76%
Training:Epoch[002/030] Iteration[018/182] Loss: 0.1268 Acc:94.78%
Training:Epoch[002/030] Iteration[019/182] Loss: 0.1357 Acc:94.78%
Training:Epoch[002/030] Iteration[020/182] Loss: 0.1264 Acc:94.80%
Training:Epoch[002/030] Iteration[021/182] Loss: 0.1223 Acc:94.81%
Training:Epoch[002/030] Iteration[022/182] Loss: 0.1198 Acc:94.83%
Training:Epoch[002/030] Iteration[023/182] Loss: 0.1237 Acc:94.84%
Training:Epoch[002/030] Iteration[024/182] Loss: 0.1205 Acc:94.85%
Training:Epoch[002/030] Iteration[025/182] Loss: 0.1254 Acc:94.87%
Training:Epoch[002/030] Iteration[026/182] Loss: 0.1208 Acc:94.89%
Training:Epoch[002/030] Iteration[027/182] Loss: 0.1338 Acc:94.88%
Training:Epoch[002/030] Iteration[028/182] Loss: 0.1194 Acc:94.91%
Training:Epoch[002/030] Iteration[029/182] Loss: 0.1352 Acc:94.91%
Training:Epoch[002/030] Iteration[030/182] Loss: 0.1231 Acc:94.92%
Training:Epoch[002/030] Iteration[031/182] Loss: 0.1250 Acc:94.92%
Training:Epoch[002/030] Iteration[032/182] Loss: 0.1198 Acc:94.94%
Training:Epoch[002/030] Iteration[033/182] Loss: 0.1228 Acc:94.95%
Training:Epoch[002/030] Iteration[034/182] Loss: 0.1239 Acc:94.96%
Training:Epoch[002/030] Iteration[035/182] Loss: 0.1220 Acc:94.97%
Training:Epoch[002/030] Iteration[036/182] Loss: 0.1289 Acc:94.97%
Training:Epoch[002/030] Iteration[037/182] Loss: 0.1231 Acc:94.97%
Training:Epoch[002/030] Iteration[038/182] Loss: 0.1179 Acc:94.99%
Training:Epoch[002/030] Iteration[039/182] Loss: 0.1260 Acc:94.99%
Training:Epoch[002/030] Iteration[040/182] Loss: 0.1283 Acc:94.99%
Training:Epoch[002/030] Iteration[041/182] Loss: 0.1208 Acc:95.00%
Training:Epoch[002/030] Iteration[042/182] Loss: 0.1326 Acc:95.00%
Training:Epoch[002/030] Iteration[043/182] Loss: 0.1226 Acc:95.00%
Training:Epoch[002/030] Iteration[044/182] Loss: 0.1214 Acc:95.01%
Training:Epoch[002/030] Iteration[045/182] Loss: 0.1264 Acc:95.01%
Training:Epoch[002/030] Iteration[046/182] Loss: 0.1148 Acc:95.02%
Training:Epoch[002/030] Iteration[047/182] Loss: 0.1182 Acc:95.02%
Training:Epoch[002/030] Iteration[048/182] Loss: 0.1206 Acc:95.03%
Training:Epoch[002/030] Iteration[049/182] Loss: 0.1199 Acc:95.04%
Training:Epoch[002/030] Iteration[050/182] Loss: 0.1181 Acc:95.05%
Training:Epoch[002/030] Iteration[051/182] Loss: 0.1184 Acc:95.06%
Training:Epoch[002/030] Iteration[052/182] Loss: 0.1210 Acc:95.06%
Training:Epoch[002/030] Iteration[053/182] Loss: 0.1164 Acc:95.07%
Training:Epoch[002/030] Iteration[054/182] Loss: 0.1162 Acc:95.08%
Training:Epoch[002/030] Iteration[055/182] Loss: 0.1184 Acc:95.08%
Training:Epoch[002/030] Iteration[056/182] Loss: 0.1176 Acc:95.09%
Training:Epoch[002/030] Iteration[057/182] Loss: 0.1122 Acc:95.10%
Training:Epoch[002/030] Iteration[058/182] Loss: 0.1191 Acc:95.10%
Training:Epoch[002/030] Iteration[059/182] Loss: 0.1106 Acc:95.11%
Training:Epoch[002/030] Iteration[060/182] Loss: 0.1192 Acc:95.12%
Training:Epoch[002/030] Iteration[061/182] Loss: 0.1294 Acc:95.11%
Training:Epoch[002/030] Iteration[062/182] Loss: 0.1181 Acc:95.12%
Training:Epoch[002/030] Iteration[063/182] Loss: 0.1367 Acc:95.11%
Training:Epoch[002/030] Iteration[064/182] Loss: 0.1294 Acc:95.11%
Training:Epoch[002/030] Iteration[065/182] Loss: 0.1260 Acc:95.11%
Training:Epoch[002/030] Iteration[066/182] Loss: 0.1304 Acc:95.11%
Training:Epoch[002/030] Iteration[067/182] Loss: 0.1164 Acc:95.11%
Training:Epoch[002/030] Iteration[068/182] Loss: 0.1248 Acc:95.11%
Training:Epoch[002/030] Iteration[069/182] Loss: 0.1328 Acc:95.11%
Training:Epoch[002/030] Iteration[070/182] Loss: 0.1221 Acc:95.11%
Training:Epoch[002/030] Iteration[071/182] Loss: 0.1233 Acc:95.12%
Training:Epoch[002/030] Iteration[072/182] Loss: 0.1227 Acc:95.11%
Training:Epoch[002/030] Iteration[073/182] Loss: 0.1185 Acc:95.12%
Training:Epoch[002/030] Iteration[074/182] Loss: 0.1206 Acc:95.13%
Training:Epoch[002/030] Iteration[075/182] Loss: 0.1193 Acc:95.13%
Training:Epoch[002/030] Iteration[076/182] Loss: 0.1189 Acc:95.13%
Training:Epoch[002/030] Iteration[077/182] Loss: 0.1181 Acc:95.14%
Training:Epoch[002/030] Iteration[078/182] Loss: 0.1164 Acc:95.14%
Training:Epoch[002/030] Iteration[079/182] Loss: 0.1182 Acc:95.15%
Training:Epoch[002/030] Iteration[080/182] Loss: 0.1161 Acc:95.15%
Training:Epoch[002/030] Iteration[081/182] Loss: 0.1114 Acc:95.15%
Training:Epoch[002/030] Iteration[082/182] Loss: 0.1069 Acc:95.16%
Training:Epoch[002/030] Iteration[083/182] Loss: 0.1190 Acc:95.17%
Training:Epoch[002/030] Iteration[084/182] Loss: 0.1127 Acc:95.18%
Training:Epoch[002/030] Iteration[085/182] Loss: 0.1127 Acc:95.18%
Training:Epoch[002/030] Iteration[086/182] Loss: 0.1186 Acc:95.19%
Training:Epoch[002/030] Iteration[087/182] Loss: 0.1160 Acc:95.20%
Training:Epoch[002/030] Iteration[088/182] Loss: 0.1197 Acc:95.20%
Training:Epoch[002/030] Iteration[089/182] Loss: 0.1202 Acc:95.20%
Training:Epoch[002/030] Iteration[090/182] Loss: 0.1109 Acc:95.21%
Training:Epoch[002/030] Iteration[091/182] Loss: 0.1157 Acc:95.21%
Training:Epoch[002/030] Iteration[092/182] Loss: 0.1220 Acc:95.21%
Training:Epoch[002/030] Iteration[093/182] Loss: 0.1124 Acc:95.22%
Training:Epoch[002/030] Iteration[094/182] Loss: 0.1219 Acc:95.22%
Training:Epoch[002/030] Iteration[095/182] Loss: 0.1131 Acc:95.22%
Training:Epoch[002/030] Iteration[096/182] Loss: 0.1126 Acc:95.23%
Training:Epoch[002/030] Iteration[097/182] Loss: 0.1151 Acc:95.23%
Training:Epoch[002/030] Iteration[098/182] Loss: 0.1117 Acc:95.24%
Training:Epoch[002/030] Iteration[099/182] Loss: 0.1136 Acc:95.24%
Training:Epoch[002/030] Iteration[100/182] Loss: 0.1206 Acc:95.24%
Training:Epoch[002/030] Iteration[101/182] Loss: 0.1206 Acc:95.24%
Training:Epoch[002/030] Iteration[102/182] Loss: 0.1261 Acc:95.24%
Training:Epoch[002/030] Iteration[103/182] Loss: 0.1167 Acc:95.24%
Training:Epoch[002/030] Iteration[104/182] Loss: 0.1204 Acc:95.24%
Training:Epoch[002/030] Iteration[105/182] Loss: 0.1167 Acc:95.24%
Training:Epoch[002/030] Iteration[106/182] Loss: 0.1071 Acc:95.25%
Training:Epoch[002/030] Iteration[107/182] Loss: 0.1221 Acc:95.25%
Training:Epoch[002/030] Iteration[108/182] Loss: 0.1150 Acc:95.25%
Training:Epoch[002/030] Iteration[109/182] Loss: 0.1133 Acc:95.26%
Training:Epoch[002/030] Iteration[110/182] Loss: 0.1208 Acc:95.26%
Training:Epoch[002/030] Iteration[111/182] Loss: 0.1212 Acc:95.26%
Training:Epoch[002/030] Iteration[112/182] Loss: 0.1120 Acc:95.26%
Training:Epoch[002/030] Iteration[113/182] Loss: 0.1134 Acc:95.27%
Training:Epoch[002/030] Iteration[114/182] Loss: 0.1099 Acc:95.27%
Training:Epoch[002/030] Iteration[115/182] Loss: 0.1153 Acc:95.27%
Training:Epoch[002/030] Iteration[116/182] Loss: 0.1216 Acc:95.27%
Training:Epoch[002/030] Iteration[117/182] Loss: 0.1197 Acc:95.27%
Training:Epoch[002/030] Iteration[118/182] Loss: 0.1320 Acc:95.27%
Training:Epoch[002/030] Iteration[119/182] Loss: 0.1130 Acc:95.28%
Training:Epoch[002/030] Iteration[120/182] Loss: 0.1267 Acc:95.27%
Training:Epoch[002/030] Iteration[121/182] Loss: 0.1212 Acc:95.27%
Training:Epoch[002/030] Iteration[122/182] Loss: 0.1150 Acc:95.27%
Training:Epoch[002/030] Iteration[123/182] Loss: 0.1265 Acc:95.27%
Training:Epoch[002/030] Iteration[124/182] Loss: 0.1191 Acc:95.27%
Training:Epoch[002/030] Iteration[125/182] Loss: 0.1228 Acc:95.27%
Training:Epoch[002/030] Iteration[126/182] Loss: 0.1152 Acc:95.28%
Training:Epoch[002/030] Iteration[127/182] Loss: 0.1268 Acc:95.27%
Training:Epoch[002/030] Iteration[128/182] Loss: 0.1147 Acc:95.27%
Training:Epoch[002/030] Iteration[129/182] Loss: 0.1192 Acc:95.27%
Training:Epoch[002/030] Iteration[130/182] Loss: 0.1135 Acc:95.28%
Training:Epoch[002/030] Iteration[131/182] Loss: 0.1128 Acc:95.28%
Training:Epoch[002/030] Iteration[132/182] Loss: 0.1264 Acc:95.28%
Training:Epoch[002/030] Iteration[133/182] Loss: 0.1158 Acc:95.28%
Training:Epoch[002/030] Iteration[134/182] Loss: 0.1198 Acc:95.28%
Training:Epoch[002/030] Iteration[135/182] Loss: 0.1113 Acc:95.28%
Training:Epoch[002/030] Iteration[136/182] Loss: 0.1114 Acc:95.29%
Training:Epoch[002/030] Iteration[137/182] Loss: 0.1120 Acc:95.29%
Training:Epoch[002/030] Iteration[138/182] Loss: 0.1092 Acc:95.29%
Training:Epoch[002/030] Iteration[139/182] Loss: 0.1035 Acc:95.30%
Training:Epoch[002/030] Iteration[140/182] Loss: 0.1064 Acc:95.30%
Training:Epoch[002/030] Iteration[141/182] Loss: 0.1057 Acc:95.31%
Training:Epoch[002/030] Iteration[142/182] Loss: 0.1114 Acc:95.31%
Training:Epoch[002/030] Iteration[143/182] Loss: 0.1053 Acc:95.31%
Training:Epoch[002/030] Iteration[144/182] Loss: 0.1259 Acc:95.31%
Training:Epoch[002/030] Iteration[145/182] Loss: 0.1050 Acc:95.32%
Training:Epoch[002/030] Iteration[146/182] Loss: 0.1125 Acc:95.32%
Training:Epoch[002/030] Iteration[147/182] Loss: 0.1128 Acc:95.32%
Training:Epoch[002/030] Iteration[148/182] Loss: 0.1035 Acc:95.33%
Training:Epoch[002/030] Iteration[149/182] Loss: 0.1142 Acc:95.33%
Training:Epoch[002/030] Iteration[150/182] Loss: 0.1189 Acc:95.33%
Training:Epoch[002/030] Iteration[151/182] Loss: 0.1151 Acc:95.33%
Training:Epoch[002/030] Iteration[152/182] Loss: 0.1138 Acc:95.33%
Training:Epoch[002/030] Iteration[153/182] Loss: 0.1122 Acc:95.33%
Training:Epoch[002/030] Iteration[154/182] Loss: 0.1168 Acc:95.34%
Training:Epoch[002/030] Iteration[155/182] Loss: 0.1035 Acc:95.34%
Training:Epoch[002/030] Iteration[156/182] Loss: 0.1073 Acc:95.35%
Training:Epoch[002/030] Iteration[157/182] Loss: 0.1120 Acc:95.35%
Training:Epoch[002/030] Iteration[158/182] Loss: 0.1049 Acc:95.35%
Training:Epoch[002/030] Iteration[159/182] Loss: 0.1147 Acc:95.35%
Training:Epoch[002/030] Iteration[160/182] Loss: 0.1248 Acc:95.35%
Training:Epoch[002/030] Iteration[161/182] Loss: 0.1055 Acc:95.36%
Training:Epoch[002/030] Iteration[162/182] Loss: 0.1199 Acc:95.36%
Training:Epoch[002/030] Iteration[163/182] Loss: 0.1153 Acc:95.36%
Training:Epoch[002/030] Iteration[164/182] Loss: 0.0991 Acc:95.36%
Training:Epoch[002/030] Iteration[165/182] Loss: 0.1159 Acc:95.36%
Training:Epoch[002/030] Iteration[166/182] Loss: 0.1039 Acc:95.37%
Training:Epoch[002/030] Iteration[167/182] Loss: 0.1202 Acc:95.37%
Training:Epoch[002/030] Iteration[168/182] Loss: 0.1231 Acc:95.37%
Training:Epoch[002/030] Iteration[169/182] Loss: 0.1050 Acc:95.37%
Training:Epoch[002/030] Iteration[170/182] Loss: 0.1099 Acc:95.38%
Training:Epoch[002/030] Iteration[171/182] Loss: 0.1125 Acc:95.38%
Training:Epoch[002/030] Iteration[172/182] Loss: 0.1088 Acc:95.38%
Training:Epoch[002/030] Iteration[173/182] Loss: 0.1060 Acc:95.38%
Training:Epoch[002/030] Iteration[174/182] Loss: 0.1015 Acc:95.39%
Training:Epoch[002/030] Iteration[175/182] Loss: 0.1097 Acc:95.39%
Training:Epoch[002/030] Iteration[176/182] Loss: 0.1031 Acc:95.39%
Training:Epoch[002/030] Iteration[177/182] Loss: 0.1106 Acc:95.39%
Training:Epoch[002/030] Iteration[178/182] Loss: 0.1065 Acc:95.39%
Training:Epoch[002/030] Iteration[179/182] Loss: 0.1089 Acc:95.40%
Training:Epoch[002/030] Iteration[180/182] Loss: 0.1081 Acc:95.40%
Training:Epoch[002/030] Iteration[181/182] Loss: 0.1125 Acc:95.40%
Training:Epoch[002/030] Iteration[182/182] Loss: 0.1164 Acc:95.40%
Valid:	 Epoch[002/030] Iteration[001/051] Loss: 0.1387 Acc:94.56%
Valid:	 Epoch[002/030] Iteration[002/051] Loss: 0.1328 Acc:94.64%
Valid:	 Epoch[002/030] Iteration[003/051] Loss: 0.1381 Acc:94.66%
Valid:	 Epoch[002/030] Iteration[004/051] Loss: 0.1291 Acc:94.73%
Valid:	 Epoch[002/030] Iteration[005/051] Loss: 0.1320 Acc:94.75%
Valid:	 Epoch[002/030] Iteration[006/051] Loss: 0.1310 Acc:94.78%
Valid:	 Epoch[002/030] Iteration[007/051] Loss: 0.1380 Acc:94.74%
Valid:	 Epoch[002/030] Iteration[008/051] Loss: 0.1257 Acc:94.77%
Valid:	 Epoch[002/030] Iteration[009/051] Loss: 0.1324 Acc:94.77%
Valid:	 Epoch[002/030] Iteration[010/051] Loss: 0.1255 Acc:94.79%
Valid:	 Epoch[002/030] Iteration[011/051] Loss: 0.1281 Acc:94.80%
Valid:	 Epoch[002/030] Iteration[012/051] Loss: 0.1331 Acc:94.79%
Valid:	 Epoch[002/030] Iteration[013/051] Loss: 0.1274 Acc:94.79%
Valid:	 Epoch[002/030] Iteration[014/051] Loss: 0.1264 Acc:94.83%
Valid:	 Epoch[002/030] Iteration[015/051] Loss: 0.1267 Acc:94.85%
Valid:	 Epoch[002/030] Iteration[016/051] Loss: 0.1303 Acc:94.86%
Valid:	 Epoch[002/030] Iteration[017/051] Loss: 0.1288 Acc:94.87%
Valid:	 Epoch[002/030] Iteration[018/051] Loss: 0.1272 Acc:94.88%
Valid:	 Epoch[002/030] Iteration[019/051] Loss: 0.1259 Acc:94.87%
Valid:	 Epoch[002/030] Iteration[020/051] Loss: 0.1346 Acc:94.86%
Valid:	 Epoch[002/030] Iteration[021/051] Loss: 0.1262 Acc:94.87%
Valid:	 Epoch[002/030] Iteration[022/051] Loss: 0.1306 Acc:94.86%
Valid:	 Epoch[002/030] Iteration[023/051] Loss: 0.1308 Acc:94.86%
Valid:	 Epoch[002/030] Iteration[024/051] Loss: 0.1377 Acc:94.85%
Valid:	 Epoch[002/030] Iteration[025/051] Loss: 0.1300 Acc:94.84%
Valid:	 Epoch[002/030] Iteration[026/051] Loss: 0.1317 Acc:94.84%
